Date,SPX,SVX,SGX,M1USSC,MZUSSV,MZUSSG,S5FINL,S53NRS,S5MATR,S5INDU,S5INFT,S5COND,S5HLTH,S5TELS,S5CONS,S5RLST,S5UTIL
2017-11-03,2587.84,1079.95,1497.24,464.6,3346.13,5084.0,444.05,508.14,368.57,607.57,1107.65,729.51,943.75,145.95,547.29,202.0,279.94
2017-11-06,2591.13,1079.59,1501.01,465.98,3354.83,5099.24,443.46,519.33,366.93,607.73,1111.48,734.88,940.57,142.39,541.49,205.09,278.75
2017-11-07,2590.64,1077.63,1502.62,461.69,3320.98,5045.02,437.58,518.41,367.65,609.15,1112.74,730.82,943.1,142.74,547.48,206.98,282.19
2017-11-08,2594.38,1077.38,1506.73,462.62,3321.88,5061.61,434.95,516.35,367.72,607.98,1118.2,731.24,945.21,143.4,553.37,208.52,282.1
2017-11-09,2584.62,1075.04,1499.23,460.13,3306.82,5033.09,433.45,517.84,364.51,600.22,1108.68,732.45,944.9,143.78,553.18,208.52,282.4
2017-11-10,2582.3,1073.39,1498.62,460.49,3304.2,5043.46,432.27,513.67,363.98,600.98,1107.67,734.96,938.63,143.99,558.57,208.49,281.17
2017-11-13,2584.84,1074.33,1500.22,460.66,3304.64,5042.08,433.05,510.88,365.91,597.94,1107.52,737.31,939.64,143.64,561.92,209.14,284.42
2017-11-14,2578.87,1071.49,1497.14,459.45,3297.93,5023.1,432.79,503.0,361.75,595.54,1105.7,738.04,935.63,141.58,563.65,208.79,287.82
2017-11-15,2564.62,1067.47,1486.82,457.03,3280.58,4997.57,433.61,497.09,359.6,592.51,1096.33,734.76,933.04,141.75,557.56,207.07,285.1
2017-11-16,2585.64,1075.02,1500.3,463.09,3319.64,5076.47,433.94,494.2,364.2,597.47,1110.89,740.68,942.53,144.23,566.28,207.88,283.95
2017-11-17,2578.85,1073.71,1494.73,464.91,3333.7,5093.25,433.36,496.33,364.61,594.59,1103.47,744.25,938.86,145.16,563.97,206.71,281.84
2017-11-20,2582.14,1075.32,1496.37,467.26,3350.94,5124.9,435.49,495.3,365.27,597.06,1106.54,745.47,934.9,146.56,563.56,206.12,280.96
2017-11-21,2599.03,1079.52,1509.21,471.58,3375.72,5182.71,436.59,496.41,367.01,600.92,1119.76,749.96,943.07,145.77,565.14,207.28,281.63
2017-11-22,2597.08,1078.69,1508.1,471.31,3373.03,5179.49,434.86,498.58,366.16,601.75,1116.88,750.73,942.71,148.2,564.25,206.55,281.55
2017-11-24,2602.42,1079.19,1513.06,471.97,3369.2,5198.63,434.19,499.94,367.82,601.75,1122.93,752.31,944.77,147.77,564.14,207.31,281.99
2017-11-27,2601.42,1077.5,1513.85,469.94,3364.3,5168.27,434.02,494.8,365.59,602.86,1122.81,752.9,944.92,148.35,564.45,206.74,283.29
2017-11-28,2627.04,1093.33,1523.14,475.79,3416.91,5229.39,445.21,498.87,369.87,611.81,1124.85,761.08,951.67,151.64,568.87,206.16,284.5
2017-11-29,2626.07,1102.71,1512.02,476.81,3446.7,5220.64,453.1,501.51,370.37,617.24,1096.05,764.4,956.49,155.78,571.74,205.76,284.67
2017-11-30,2647.58,1110.2,1526.08,478.68,3442.94,5255.87,455.61,509.28,372.44,626.69,1106.53,767.82,963.64,157.01,576.07,205.91,285.52
2017-12-01,2642.22,1109.73,1521.06,477.37,3435.58,5230.14,456.61,513.33,369.27,619.37,1100.23,767.92,961.86,157.69,577.48,206.29,284.51
2017-12-04,2639.44,1116.41,1511.02,476.58,3449.41,5191.12,463.71,513.18,372.92,624.55,1078.97,776.75,949.95,160.2,582.84,203.63,282.86
2017-12-05,2629.57,1109.72,1508.08,472.4,3409.1,5154.46,461.01,510.46,371.04,618.99,1081.2,772.1,948.16,157.35,581.96,202.8,279.34
2017-12-06,2629.27,1106.73,1510.98,470.24,3389.26,5130.46,459.45,503.88,368.69,619.73,1089.34,766.79,947.1,155.86,585.24,203.12,280.41
2017-12-07,2636.98,1108.42,1517.09,473.93,3408.16,5183.78,460.76,505.47,371.25,625.3,1096.41,768.58,947.37,155.71,579.8,203.83,280.68
2017-12-08,2651.5,1114.98,1524.96,475.23,3413.64,5198.71,463.46,509.77,371.16,627.82,1101.07,771.92,957.88,158.08,581.06,204.33,281.58
2017-12-11,2659.99,1117.5,1530.97,474.66,3409.93,5188.13,462.36,513.4,371.58,626.51,1110.03,773.85,961.9,159.94,581.13,204.73,283.31
2017-12-12,2664.11,1121.12,1531.3,473.4,3406.51,5164.05,467.09,511.74,371.65,627.3,1107.11,774.04,965.75,164.42,581.02,205.61,278.36
2017-12-13,2662.85,1118.44,1532.89,474.84,3409.94,5198.03,461.17,511.04,372.56,629.53,1107.59,774.48,968.69,164.22,584.1,205.59,279.1
2017-12-14,2652.01,1112.23,1528.45,470.27,3371.38,5144.97,458.07,509.38,368.51,625.46,1106.74,776.6,958.49,162.68,581.84,205.4,278.7
2017-12-15,2675.81,1121.64,1542.78,476.19,3415.99,5214.69,462.84,509.24,370.47,629.88,1120.43,780.76,969.66,164.42,588.34,206.01,279.74
2017-12-18,2690.16,1127.78,1550.88,481.69,3457.92,5277.25,466.66,512.76,375.94,634.11,1128.9,786.97,969.55,165.99,587.85,206.68,276.5
2017-12-19,2681.47,1123.99,1546.07,478.7,3427.86,5251.87,464.78,513.32,375.61,634.16,1122.93,786.3,968.48,164.38,588.91,202.78,271.52
2017-12-20,2679.25,1124.1,1543.43,479.7,3429.93,5270.89,463.64,520.38,375.79,636.08,1121.89,784.76,965.74,165.29,586.7,200.59,269.4
2017-12-21,2684.57,1129.87,1541.91,481.46,3447.61,5287.6,467.57,531.21,377.07,636.48,1118.65,789.68,963.27,166.46,586.28,199.84,266.2
2017-12-22,2683.34,1129.87,1540.53,481.27,3441.47,5278.84,466.56,532.36,378.46,636.69,1117.81,788.32,960.14,166.77,587.29,201.31,266.59
2017-12-26,2680.5,1130.12,1537.03,481.87,3444.44,5285.36,465.0,536.75,378.16,637.02,1110.03,790.11,960.68,167.11,588.82,202.28,265.03
2017-12-27,2682.62,1129.94,1539.63,481.96,3439.88,5291.42,465.3,535.03,378.68,638.62,1111.83,788.59,962.49,166.73,588.78,203.09,266.11
2017-12-28,2687.54,1132.27,1542.12,483.58,3450.97,5305.16,467.19,535.52,380.15,639.66,1112.99,790.56,963.33,167.59,587.64,204.05,267.37
2017-12-29,2673.61,1126.98,1533.38,480.49,3426.76,5264.7,463.94,533.41,378.94,637.81,1106.18,785.33,956.32,166.07,587.39,203.86,267.37
2018-01-02,2695.81,1134.41,1548.62,484.58,3452.5,5320.6,463.66,542.93,384.63,642.65,1121.81,797.21,968.1,166.45,584.18,202.66,265.04
2018-01-03,2713.06,1138.95,1562.06,485.68,3451.49,5346.08,466.14,551.22,387.49,646.02,1133.99,801.46,977.53,162.83,583.83,202.87,263.02
2018-01-04,2723.99,1144.55,1567.03,486.22,3454.2,5356.32,470.51,554.51,390.73,650.89,1139.4,804.02,978.47,163.79,585.34,199.38,260.73
2018-01-05,2743.15,1148.87,1582.9,487.91,3463.58,5376.67,471.92,554.41,394.19,655.66,1152.81,810.9,987.31,163.93,588.0,199.93,260.69
2018-01-08,2747.71,1150.22,1586.26,488.99,3473.09,5383.39,471.33,557.64,394.56,658.02,1157.02,811.59,983.52,164.12,589.34,201.1,263.15
2018-01-09,2751.29,1150.64,1589.72,488.41,3460.55,5387.4,474.69,555.87,393.75,662.0,1154.03,812.55,994.31,161.12,588.02,198.81,260.52
2018-01-10,2748.23,1151.3,1585.43,487.48,3459.79,5377.11,478.72,555.32,391.48,662.55,1150.45,812.42,993.05,159.67,585.41,195.74,257.59
2018-01-11,2767.56,1160.86,1594.68,494.87,3516.94,5467.83,480.97,566.56,396.47,671.06,1155.94,825.61,996.94,159.97,584.86,194.43,256.67
2018-01-12,2786.24,1167.89,1606.51,496.27,3525.19,5491.26,485.49,572.02,397.22,676.88,1162.94,836.2,1004.45,160.48,584.75,193.02,255.25
2018-01-16,2776.42,1162.85,1602.04,491.28,3490.36,5423.84,483.9,564.96,392.6,670.62,1158.12,830.42,1009.03,159.79,587.02,193.95,254.59
2018-01-17,2802.56,1171.07,1620.66,495.14,3515.0,5478.23,487.94,569.78,394.53,673.68,1176.42,834.0,1018.96,160.19,593.86,195.28,256.22
2018-01-18,2798.03,1167.67,1620.01,492.44,3486.01,5457.16,487.24,565.24,394.26,669.56,1178.45,833.59,1019.13,160.57,592.0,193.36,254.62
2018-01-19,2810.3,1172.5,1627.49,497.99,3525.46,5522.85,490.56,564.66,396.62,670.9,1180.28,840.83,1023.13,161.21,598.6,194.65,253.87
2018-01-22,2832.97,1182.57,1639.82,501.24,3542.19,5560.55,494.62,576.52,395.8,670.69,1190.51,850.0,1029.83,164.99,602.69,196.54,254.15
2018-01-23,2839.13,1182.94,1646.25,503.1,3552.55,5585.94,494.83,575.64,395.69,671.63,1198.14,857.29,1024.5,163.07,600.89,199.44,256.58
2018-01-24,2837.54,1185.11,1641.65,500.96,3535.55,5553.54,498.19,574.21,397.14,670.11,1187.27,860.76,1027.74,164.14,601.5,198.8,255.07
2018-01-25,2839.25,1184.65,1644.16,501.36,3531.96,5566.92,497.25,569.76,399.95,671.14,1184.42,859.57,1036.84,165.31,601.63,198.46,258.97
2018-01-26,2872.87,1195.51,1667.73,503.49,3534.8,5604.58,501.29,573.24,401.59,678.74,1203.88,868.0,1059.33,166.88,605.24,199.06,259.13
2018-01-29,2853.53,1187.67,1656.23,500.01,3507.23,5573.31,498.99,564.37,397.03,674.38,1193.4,865.56,1056.49,164.75,602.18,196.73,255.82
2018-01-30,2822.43,1173.59,1639.67,494.87,3473.44,5515.04,492.91,552.97,394.14,668.63,1181.23,860.86,1034.03,164.74,598.08,195.82,256.25
2018-01-31,2823.81,1172.0,1643.27,493.02,3461.98,5484.91,493.45,553.45,394.5,671.32,1189.88,857.88,1019.08,165.0,595.65,199.9,259.07
2018-02-01,2821.98,1173.68,1639.04,493.82,3464.73,5501.96,498.36,559.54,389.06,670.05,1189.53,848.64,1019.42,169.09,592.95,196.19,254.97
2018-02-02,2762.13,1147.07,1606.5,484.22,3398.94,5385.0,487.21,536.43,378.94,656.51,1154.3,841.07,1005.73,164.75,582.45,194.17,253.14
2018-02-05,2648.94,1098.97,1542.09,467.21,3277.16,5192.76,462.92,513.07,366.09,627.23,1107.78,812.31,959.93,157.75,560.72,188.87,248.85
2018-02-06,2695.14,1112.76,1575.98,471.8,3304.19,5258.23,470.77,516.52,376.38,637.69,1138.99,832.52,970.79,158.75,566.48,188.58,245.09
2018-02-07,2681.66,1110.27,1564.1,471.14,3304.49,5244.62,471.56,507.9,373.14,639.42,1123.36,830.23,970.02,159.22,564.22,187.72,243.88
2018-02-08,2581.0,1072.0,1500.96,456.68,3213.59,5067.93,450.3,492.78,359.85,614.18,1075.94,796.89,935.46,153.14,551.64,181.83,240.87
2018-02-09,2619.55,1084.61,1527.79,460.82,3246.55,5102.21,458.95,491.04,366.02,620.86,1103.12,802.49,949.09,155.32,552.74,186.19,246.13
2018-02-12,2656.0,1097.47,1551.96,465.56,3276.33,5163.25,465.27,499.15,373.67,630.63,1122.89,813.29,958.25,156.61,558.65,186.66,248.09
2018-02-13,2662.94,1099.63,1556.93,466.79,3283.8,5180.39,467.34,496.92,372.62,632.15,1125.89,817.46,958.75,157.22,561.13,187.68,249.0
2018-02-14,2698.63,1112.89,1579.71,475.28,3335.0,5288.42,478.18,503.89,377.5,639.84,1147.85,830.18,969.16,156.11,560.44,186.49,246.05
2018-02-15,2731.2,1122.71,1603.48,479.98,3360.4,5349.78,481.14,501.76,380.08,649.1,1169.66,837.65,980.37,158.25,569.33,188.21,251.27
2018-02-16,2732.22,1123.88,1603.09,481.47,3379.48,5356.15,480.61,500.52,378.85,649.44,1167.43,833.96,987.19,159.08,571.63,189.44,253.15
2018-02-20,2716.26,1113.03,1599.28,477.79,3343.4,5326.68,479.5,497.69,377.05,642.75,1170.33,831.28,976.63,156.35,558.76,187.51,249.97
2018-02-21,2701.33,1105.1,1592.85,477.21,3340.79,5326.33,479.2,489.44,375.6,642.7,1163.35,830.2,972.27,153.78,551.84,184.12,246.68
2018-02-22,2703.96,1105.64,1595.1,477.02,3333.4,5328.36,475.46,494.73,378.2,646.47,1164.32,831.05,970.81,154.02,553.11,186.22,247.81
2018-02-23,2747.3,1122.46,1621.84,482.9,3374.01,5390.69,482.42,505.59,383.58,651.61,1189.61,842.13,986.16,155.24,558.8,189.43,254.41
2018-02-26,2779.6,1135.08,1641.65,485.76,3391.03,5429.99,489.69,508.91,385.39,660.67,1208.38,849.41,998.11,158.07,562.51,190.26,253.56
2018-02-27,2744.28,1119.37,1622.47,478.75,3337.61,5354.11,485.11,502.15,379.68,652.52,1196.91,831.4,988.06,155.16,554.75,186.17,249.3
2018-02-28,2713.83,1104.71,1607.38,472.83,3286.6,5285.77,478.88,490.67,372.92,642.76,1188.55,827.35,971.88,153.36,548.98,185.98,247.7
2018-03-01,2677.67,1092.04,1583.29,471.0,3283.27,5251.36,470.02,489.87,369.05,630.39,1168.35,818.89,956.83,152.93,547.07,184.94,247.55
2018-03-02,2691.25,1096.24,1593.06,477.48,3323.54,5337.59,471.44,491.86,368.11,629.89,1179.69,819.61,966.5,154.1,551.55,184.29,246.95
2018-03-05,2720.94,1108.85,1609.97,481.94,3357.8,5380.76,477.89,497.11,373.12,637.49,1190.8,828.88,974.75,155.68,556.78,186.8,251.78
2018-03-06,2728.12,1111.4,1614.7,486.5,3388.06,5436.47,479.75,497.31,377.17,640.55,1193.69,834.82,973.54,156.38,557.27,187.53,248.35
2018-03-07,2726.8,1107.38,1618.44,489.08,3401.36,5475.12,478.92,493.18,375.63,640.5,1200.29,828.68,978.37,156.33,552.09,188.51,246.54
2018-03-08,2738.97,1110.83,1627.6,488.65,3389.22,5473.38,480.22,492.6,376.16,643.62,1205.76,831.16,984.97,156.99,557.17,189.72,248.25
2018-03-09,2786.57,1129.01,1657.33,495.97,3436.98,5562.31,492.13,502.18,383.11,657.58,1230.29,844.2,999.36,156.9,560.68,191.07,248.87
2018-03-12,2783.02,1126.56,1656.54,496.94,3444.99,5575.65,490.17,501.89,381.97,649.91,1233.97,846.67,994.91,157.29,559.45,192.0,249.92
2018-03-13,2765.31,1120.45,1644.63,494.21,3429.78,5538.98,484.81,498.27,380.4,646.4,1219.09,840.79,996.43,157.03,559.37,192.5,250.44
2018-03-14,2749.48,1111.32,1638.74,491.93,3407.63,5519.3,478.99,495.04,375.38,639.08,1218.24,839.14,990.6,155.84,552.29,192.69,252.86
2018-03-15,2747.33,1109.71,1638.42,489.74,3397.57,5482.42,479.41,492.95,370.59,641.16,1219.2,838.59,989.21,155.5,548.73,192.5,252.73
2018-03-16,2752.01,1113.34,1638.95,492.41,3426.42,5505.66,480.3,497.93,370.81,644.55,1218.41,838.17,989.91,155.86,548.78,193.51,255.25
2018-03-19,2712.92,1100.09,1612.36,487.54,3395.01,5444.27,476.2,489.5,365.21,639.26,1192.67,827.25,973.13,154.44,543.31,191.67,253.34
2018-03-20,2716.94,1099.08,1618.17,487.87,3387.02,5460.83,477.18,493.61,364.89,641.43,1192.92,832.34,974.24,152.88,541.44,191.55,252.18
2018-03-21,2711.93,1100.8,1610.34,490.15,3401.68,5494.0,477.01,506.58,368.94,642.19,1185.8,831.6,970.28,151.59,534.29,189.78,251.18
2018-03-22,2643.69,1074.78,1567.65,478.98,3324.6,5366.53,459.37,496.27,358.0,621.15,1153.91,813.95,942.26,149.46,530.01,189.06,252.27
2018-03-23,2588.26,1053.92,1532.62,469.55,3253.29,5258.49,445.64,493.31,351.03,612.52,1122.4,798.05,922.73,147.07,523.4,186.12,248.78
2018-03-26,2658.55,1077.64,1580.58,479.96,3320.39,5382.86,460.1,502.07,358.02,626.62,1167.63,821.28,941.74,148.42,530.44,188.65,251.37
2018-03-27,2612.62,1067.33,1542.54,471.69,3275.4,5263.71,450.99,497.68,354.48,618.05,1127.09,805.55,930.93,149.19,530.87,188.92,255.04
2018-03-28,2605.0,1067.62,1533.64,472.06,3292.98,5239.32,451.72,487.78,349.77,615.66,1117.33,795.59,935.52,151.64,538.19,192.26,254.82
2018-03-29,2640.87,1080.05,1557.68,477.63,3321.08,5315.89,457.53,498.29,356.34,624.95,1141.62,806.97,940.73,151.65,541.73,192.05,256.14
2018-04-02,2581.88,1057.58,1520.76,466.43,3249.37,5180.11,447.8,488.35,348.61,612.04,1113.28,784.11,921.22,149.46,528.46,189.62,254.21
2018-04-03,2614.45,1071.58,1539.08,472.32,3299.27,5240.3,454.0,498.79,353.65,620.51,1124.52,793.72,935.19,150.61,535.69,190.22,255.09
2018-04-04,2644.69,1082.53,1558.75,477.81,3332.57,5310.02,459.01,498.1,355.95,623.15,1139.88,808.11,948.25,152.55,543.83,192.54,255.63
2018-04-05,2662.84,1090.67,1568.53,481.24,3361.28,5346.46,462.18,507.14,362.6,629.4,1144.41,819.16,947.65,153.63,545.55,192.65,257.65
2018-04-06,2604.47,1069.21,1531.0,472.16,3300.13,5241.76,450.91,497.8,353.79,612.2,1115.44,801.62,924.95,151.38,540.22,190.83,255.82
2018-04-09,2613.16,1071.46,1537.81,472.41,3294.23,5246.22,453.19,500.13,355.62,610.09,1124.12,799.63,933.59,149.61,539.21,190.7,256.12
2018-04-10,2656.87,1087.79,1565.58,480.81,3349.32,5351.71,460.25,516.73,363.01,619.44,1152.03,809.31,949.79,153.07,541.0,189.34,254.27
2018-04-11,2642.19,1082.27,1556.3,481.37,3351.16,5368.18,454.47,522.11,360.17,614.77,1146.16,806.71,941.6,150.79,539.84,189.72,253.88
2018-04-12,2663.99,1090.03,1570.66,484.12,3362.87,5411.15,462.76,522.08,364.03,623.67,1160.89,810.32,947.64,150.75,538.81,187.54,250.64
2018-04-13,2656.3,1087.11,1565.81,482.15,3351.52,5386.19,455.57,527.75,363.65,622.18,1157.09,805.73,946.91,150.53,541.5,188.51,252.37
2018-04-16,2677.84,1096.26,1578.09,486.34,3381.72,5434.19,457.72,533.1,368.68,628.39,1165.22,811.76,954.53,152.77,547.29,189.3,255.85
2018-04-17,2706.39,1101.17,1603.65,491.08,3398.49,5510.64,457.38,535.23,372.82,633.66,1188.64,826.94,962.38,152.92,548.54,191.82,258.53
2018-04-18,2708.64,1101.19,1606.13,492.5,3407.87,5528.76,455.69,543.5,375.54,640.12,1185.86,831.02,962.8,152.24,543.81,191.41,257.52
2018-04-19,2693.13,1098.1,1592.8,489.45,3399.37,5479.25,462.64,544.26,371.51,638.26,1172.42,827.99,955.01,151.04,526.75,188.21,257.31
2018-04-20,2670.14,1091.78,1575.27,486.29,3380.22,5445.29,462.86,541.48,369.26,635.52,1154.71,819.52,949.72,150.05,517.88,186.55,255.02
2018-04-23,2670.29,1093.76,1572.87,485.83,3384.0,5428.88,462.36,544.78,368.15,635.03,1150.12,821.3,953.6,151.67,517.08,186.85,255.26
2018-04-24,2634.56,1085.97,1543.01,482.56,3379.78,5370.03,459.21,538.93,358.25,617.14,1127.26,808.32,946.08,153.44,513.77,187.14,256.91
2018-04-25,2639.4,1088.78,1544.79,482.28,3378.95,5361.3,458.92,543.32,360.17,618.85,1125.92,811.39,950.37,154.68,514.48,186.5,256.99
2018-04-26,2666.94,1093.03,1570.08,484.7,3387.54,5397.76,459.1,551.49,362.25,616.23,1151.48,824.27,962.14,149.68,517.29,188.83,259.64
2018-04-27,2669.91,1094.39,1571.63,484.11,3385.62,5386.69,459.78,544.78,361.4,615.51,1147.79,828.41,966.38,152.3,520.27,191.32,262.13
2018-04-30,2648.05,1083.76,1560.93,479.62,3353.23,5341.47,455.35,544.56,356.71,607.17,1141.98,825.31,951.27,148.24,517.25,190.59,261.39
2018-05-01,2654.8,1081.27,1571.68,481.58,3363.32,5370.72,455.74,541.54,356.67,604.39,1158.7,826.64,951.54,147.1,512.69,191.89,260.66
2018-05-02,2635.67,1071.14,1563.36,481.74,3361.8,5384.84,450.3,543.68,355.82,599.01,1158.36,820.78,938.13,144.51,502.82,191.26,260.31
2018-05-03,2629.73,1065.54,1563.93,480.4,3344.43,5362.54,446.46,542.41,357.04,600.31,1161.72,817.16,929.95,144.24,502.63,191.09,260.03
2018-05-04,2663.42,1077.13,1586.63,486.69,3386.73,5432.19,452.01,544.84,361.6,607.15,1184.62,827.84,936.97,145.32,509.65,193.15,261.04
2018-05-07,2672.63,1078.5,1595.15,490.67,3410.35,5488.32,455.09,545.84,361.71,611.36,1193.98,830.82,935.96,144.44,506.42,193.39,259.64
2018-05-08,2671.92,1077.98,1595.03,492.41,3421.72,5516.45,458.15,550.1,360.81,615.75,1197.42,827.12,928.65,142.56,504.11,192.07,253.12
2018-05-09,2697.79,1087.79,1611.28,495.82,3444.85,5556.59,465.01,561.29,365.9,622.56,1213.88,830.01,934.33,140.95,504.92,193.47,251.23
2018-05-10,2723.07,1097.83,1626.57,498.57,3461.47,5591.0,468.64,565.87,368.75,626.41,1229.46,832.93,946.27,143.64,507.9,195.33,254.59
2018-05-11,2727.72,1099.98,1629.0,499.44,3461.76,5602.69,468.28,565.28,368.61,627.76,1225.49,834.81,960.18,146.65,507.34,194.38,255.11
2018-05-14,2730.13,1101.46,1629.79,498.15,3449.59,5589.54,468.0,568.85,370.04,626.54,1225.28,836.11,966.41,146.12,507.26,192.98,254.0
2018-05-15,2711.45,1097.28,1614.31,497.49,3448.49,5584.47,467.26,568.92,368.96,624.24,1213.52,831.02,953.9,144.94,505.07,189.76,251.76
2018-05-16,2722.46,1102.31,1620.13,501.52,3473.85,5641.88,467.72,571.02,373.2,626.56,1218.08,837.94,958.98,145.45,508.94,188.93,249.59
2018-05-17,2720.13,1102.96,1616.68,503.57,3488.17,5671.6,467.35,578.51,373.98,628.47,1212.09,835.24,959.17,144.64,510.35,187.97,247.35
2018-05-18,2712.97,1097.59,1615.62,503.64,3483.85,5676.56,463.09,573.85,374.52,631.92,1206.58,834.25,961.78,144.75,507.12,188.15,247.01
2018-05-21,2733.01,1105.51,1627.78,507.11,3518.18,5700.69,466.52,579.4,376.6,641.62,1216.7,838.85,962.87,146.91,509.32,190.07,248.47
2018-05-22,2724.44,1103.4,1620.93,503.93,3502.85,5644.56,469.29,571.99,373.17,633.61,1213.53,834.83,960.21,147.12,508.14,190.27,249.44
2018-05-23,2733.29,1102.13,1632.45,504.45,3502.46,5652.64,466.48,571.98,372.49,632.68,1223.92,841.19,963.43,146.49,510.59,191.82,251.68
2018-05-24,2727.76,1098.12,1631.45,504.73,3501.06,5657.4,463.17,562.44,370.91,636.47,1222.43,842.92,960.21,147.36,509.88,191.06,253.57
2018-05-25,2721.33,1092.93,1630.94,504.21,3494.55,5651.93,461.21,547.77,369.02,635.28,1222.42,844.49,958.6,146.49,510.53,191.92,254.63
2018-05-29,2689.86,1076.35,1617.16,502.86,3482.74,5645.32,445.67,546.01,362.49,624.9,1214.37,837.77,948.39,145.66,509.62,192.4,254.74
2018-05-30,2724.01,1093.13,1633.68,510.09,3536.14,5726.35,454.32,563.01,366.39,632.69,1223.17,844.75,961.44,146.78,516.33,195.04,256.69
2018-05-31,2705.27,1083.23,1625.51,505.96,3503.48,5677.04,450.24,558.35,363.22,623.49,1223.45,840.76,951.46,144.87,508.01,194.35,256.98
2018-06-01,2734.62,1091.49,1647.63,509.46,3525.47,5722.55,455.23,561.37,368.82,630.67,1247.55,846.58,962.68,145.23,507.88,195.13,253.02
2018-06-04,2746.87,1093.26,1659.04,512.41,3544.79,5754.41,456.53,556.21,370.91,629.84,1257.42,856.18,966.33,145.08,512.06,197.03,250.88
2018-06-05,2748.8,1092.03,1662.76,515.02,3555.8,5803.23,454.6,554.3,373.73,630.93,1262.82,861.09,964.88,145.81,509.59,196.09,249.25
2018-06-06,2772.35,1102.31,1675.82,518.64,3581.64,5847.83,462.98,557.43,380.7,636.59,1269.56,869.77,976.2,148.01,510.31,196.71,243.95
2018-06-07,2770.37,1106.92,1667.69,517.2,3585.42,5811.7,463.97,566.26,378.65,637.9,1255.77,871.3,975.49,149.81,513.42,196.46,245.01
2018-06-08,2779.03,1110.62,1672.6,519.08,3591.91,5839.34,465.17,565.02,379.64,640.62,1256.13,873.51,982.33,150.11,520.11,197.36,244.98
2018-06-11,2782.0,1112.31,1673.74,519.53,3591.19,5851.62,463.87,567.05,380.0,641.6,1255.99,876.48,983.31,151.11,524.12,197.11,244.16
2018-06-12,2786.85,1111.47,1680.23,521.68,3589.37,5896.44,462.33,562.79,380.57,641.14,1263.31,880.9,983.02,150.8,525.07,198.25,247.3
2018-06-13,2775.63,1106.04,1674.69,519.11,3566.99,5875.34,460.8,560.5,376.45,635.9,1260.43,882.08,982.76,144.03,523.19,193.65,246.63
2018-06-14,2782.49,1105.05,1683.61,520.98,3574.22,5905.33,456.5,559.3,376.8,633.36,1268.1,891.01,987.36,145.44,523.2,195.27,249.52
2018-06-15,2779.66,1104.36,1681.35,520.07,3568.85,5899.87,456.35,547.51,374.44,631.75,1262.42,893.11,989.86,147.15,530.12,195.0,251.23
2018-06-18,2773.75,1100.66,1679.5,522.29,3583.6,5931.63,456.02,553.66,373.45,629.34,1265.73,891.39,980.1,144.25,522.29,194.69,252.11
2018-06-19,2762.59,1097.95,1670.54,522.02,3587.54,5924.68,454.49,552.17,366.67,615.87,1256.65,890.09,982.47,146.3,525.0,194.87,254.78
2018-06-20,2767.32,1097.87,1675.91,525.76,3611.89,5973.78,453.08,554.52,365.24,615.98,1260.84,894.32,984.48,144.88,525.57,197.0,254.78
2018-06-21,2749.76,1091.59,1664.4,520.64,3583.83,5894.21,452.23,543.84,361.61,608.67,1250.71,888.02,979.24,144.62,525.95,198.23,255.63
2018-06-22,2754.88,1097.57,1662.44,520.58,3595.97,5879.22,449.85,555.82,366.59,610.32,1245.94,886.81,983.37,146.39,530.4,199.79,257.51
2018-06-25,2717.07,1087.83,1632.81,512.16,3552.67,5754.88,445.2,543.6,361.24,602.73,1217.55,867.52,974.48,146.28,532.75,199.43,261.76
2018-06-26,2723.06,1088.53,1638.58,514.99,3564.15,5802.99,443.56,551.2,362.55,604.7,1223.34,873.46,971.72,145.66,530.37,200.44,261.73
2018-06-27,2699.63,1083.66,1618.71,507.51,3521.09,5693.24,437.95,558.58,361.23,599.95,1205.57,862.22,962.74,145.71,528.97,199.87,263.26
2018-06-28,2716.31,1087.85,1631.93,509.88,3525.38,5729.09,441.71,557.93,362.82,600.89,1218.54,868.77,964.33,149.05,529.85,201.58,263.22
2018-06-29,2718.37,1088.21,1633.76,509.82,3520.95,5729.92,441.15,561.54,363.65,602.1,1218.64,870.23,965.78,148.12,529.08,201.9,263.3
2018-07-02,2726.71,1088.03,1643.28,511.9,3532.16,5768.76,444.07,552.86,361.98,603.27,1230.67,871.65,969.31,148.46,526.29,200.9,265.39
2018-07-03,2713.22,1086.58,1630.11,513.28,3543.42,5782.8,439.39,556.84,360.8,601.02,1213.8,866.45,971.33,150.19,527.29,201.86,266.06
2018-07-05,2736.61,1093.35,1647.49,518.32,3575.96,5845.3,440.41,555.97,364.28,604.07,1231.58,871.29,981.5,150.79,534.97,204.6,267.74
2018-07-06,2759.82,1100.2,1664.57,523.01,3600.32,5909.9,442.61,559.67,366.01,606.4,1246.81,878.01,995.69,151.33,536.62,205.44,269.71
2018-07-09,2784.17,1109.75,1679.46,526.84,3626.1,5955.6,452.89,567.93,369.46,617.36,1256.99,888.27,1002.19,149.18,534.07,203.56,261.28
2018-07-10,2793.84,1114.17,1684.56,525.45,3614.58,5933.44,451.21,572.13,372.55,619.48,1259.93,890.26,1006.33,150.87,540.78,204.54,263.83
2018-07-11,2774.02,1104.03,1675.48,521.93,3587.05,5891.56,448.87,559.84,366.27,609.47,1253.51,888.23,998.35,149.29,538.92,203.87,266.12
